,DaysSinceLastStay,TotalRevenue,Tenure
43678,131,829.6,8
43679,1098,178.5,0
43680,61,359.0,0
43681,1018,349.5,0
43682,608,246.0,0
43683,957,302.0,0
43684,253,784.2,0
43685,161,831.0,0
43686,190,566.6,0
43687,405,421.78,0
43688,226,543.0,1
43689,634,357.0,0
43690,212,354.95,0
43691,204,501.0,0
43692,409,321.22,0
43693,1016,384.5,0
43694,971,0.0,0
43695,201,262.0,0
43696,686,989.0,0
43697,686,435.0,0
43698,1047,79.0,0
43699,823,132.1,0
43700,803,175.0,0
43701,637,194.0,0
43702,409,680.45,17
43703,981,175.17,0
43704,904,331.5,0
43705,802,299.5,0
43706,500,283.1,0
43707,217,790.0,0
43708,61,441.3,0
43709,39,582.0,0
43710,76,139.58,0
43712,484,318.0,0
43713,645,365.25,0
43714,478,194.5,0
43715,979,530.0,0
43716,391,393.5,28
43717,819,498.0,0
43718,877,194.5,0
43719,649,92.0,0
43720,417,560.48,0
43721,673,577.1,0
43722,644,196.08,0
43723,523,344.0,0
43724,336,280.0,0
43725,263,336.0,0
43726,1027,460.5,0
43727,1039,173.8,0
43728,227,600.0,0
43729,80,1604.489999999998,0
43730,284,399.53,0
43731,500,561.1600000000001,0
43732,187,359.0,0
43733,146,468.0,0
43734,973,162.0,0
43735,226,523.5,0
43736,841,242.5,0
43737,515,307.0,0
43738,584,749.5,0
43739,45,292.0,0
43740,891,904.5,0
43741,978,913.0,0
43742,381,433.5,0
43743,887,563.14,0
43744,734,1347.0,0
43746,161,1014.0,0
43747,1017,99.0,0
43748,599,530.0,0
43749,270,339.4,0
43750,342,518.0,0
43751,728,723.0,0
43752,877,141.0,0
43753,496,246.3,0
43754,195,1368.0,0
43755,777,339.0,0
43756,613,274.5,0
43757,572,412.5,0
43758,822,453.0,0
43759,878,675.2,0
43760,917,325.0,0
43761,24,384.5,0
43762,244,686.0,0
43763,712,76.0,0
43764,611,666.0,0
43765,100,1202.0,0
43766,63,469.0,0
43767,177,346.0,0
43768,165,381.0,0
43769,109,532.0,0
43770,430,1623.0,0
43771,609,522.0,0
43772,472,346.0,0
43773,5,616.83,0
43774,866,545.1700000000001,0
43775,790,1056.0,8
43776,556,734.0,0
43777,421,1333.289999999998,0
43778,339,162.0,0
43779,900,492.5,0
43780,367,765.2,296
43781,156,483.0,0
43782,508,192.0,0
43783,720,298.32,0
43784,489,1010.0,0
43785,806,513.75,0
43786,574,717.2,0
43787,223,224.0,0
43788,313,194.0,0
43789,221,499.5,0
43790,492,267.9,0
43791,389,435.0,0
43792,703,484.0,0
43793,434,150.0,0
43794,266,293.8,147
43795,308,120.0,0
43796,271,2255.369999999994,0
43797,428,109.0,0
43798,50,101.0,0
43799,313,283.5,0
43800,621,1507.9,0
43801,68,564.0,0
43802,674,109.0,0
43803,522,249.3,0
43804,566,2266.369999999994,0
43805,89,619.0,0
43806,833,616.6,0
43807,81,790.0,0
43808,552,357.0,0
43809,442,248.8,0
43810,267,540.0,0
43811,960,275.0,0
43812,182,412.13,0
43813,35,261.0,0
43814,930,490.0,0
43815,869,427.5,0
43816,251,589.5,0
43817,82,552.3,0
43818,387,111.0,0
43819,890,570.48,0
43820,665,354.90999999999997,0
43821,81,202.0,0
43822,808,234.0,0
43823,777,587.4,0
43824,990,664.57,0
43825,690,586.7,0
43826,528,308.0,0
43827,814,252.44,0
43828,354,411.0,0
43829,98,1202.0,0
43830,612,512.0,0
43831,494,312.0,0
43832,497,732.5,151
43833,232,882.0,1
43834,98,298.0,0
43835,95,140.0,0
43836,196,584.0,0
43837,366,527.0,0
43838,293,270.3,0
43839,198,205.8,0
43840,1100,816.84,0
43841,90,332.0,0
43842,882,523.0,0
43843,668,89.0,0
43844,910,98.3,0
43845,714,292.0,0
43846,203,308.0,0
43847,696,81.0,0
43848,231,405.3,0
43849,439,552.0,0
43850,1011,398.5,0
43851,622,279.3,0
43852,658,350.0,0
43853,284,167.0,0
43854,920,234.0,0
43855,139,934.8,0
43856,889,588.75,0
43857,839,234.0,0
43858,436,272.0,0
43859,363,916.38,0
43860,242,368.0,0
43861,639,473.9,0
43862,513,635.5,0
43863,910,288.9,0
43864,650,384.5,0
43865,847,473.0,0
43866,257,555.3,0
43867,669,234.0,0
43868,744,250.5,0
43869,1018,311.5,0
43870,714,572.3,0
43871,549,152.4,0
43872,350,385.0,0
43873,711,264.0,0
43875,834,503.58,0
43876,209,362.5,0
43877,60,403.0,0
43878,794,323.0,0
43880,391,96.0,0
43881,1078,307.5,0
43882,677,102.0,0
43883,68,423.0,0
43884,877,255.0,0
43885,594,590.5,0
43886,745,2112.369999999994,0
43887,505,279.0,0
43888,57,531.24,0
43889,598,654.0,0
43890,267,631.14,0
43891,133,255.5,0
43892,922,226.2,0
43893,57,528.8,0
43894,97,267.0,0
43895,3,71.0,0
43896,104,1146.0,0
43897,594,393.0,0
43898,301,79.0,0
43899,531,2128.0,0
43900,770,278.5,0
43901,732,1305.0,0
43902,368,410.0,0
43903,140,1232.0,0
43904,911,1839.6,0
43905,559,655.59,0
43906,413,464.0,0
43907,489,181.6,0
43908,336,269.5,1
43909,24,650.0,0
43910,834,381.3,0
43911,980,572.9,0
43912,781,174.6,0
43913,428,467.4,0
43914,585,384.0,0
43915,113,588.0,0
43916,439,106.0,0
43917,325,340.0,50
43918,66,368.0,0
43919,102,2099.769999999994,0
43920,110,320.0,0
43922,209,476.2,3
43923,253,516.0,0
43924,936,305.11,0
43925,382,369.0,0
43926,121,268.8,0
43927,798,291.41999999999996,0
43928,252,441.5,0
43929,109,358.26,0
43930,495,237.0,0
43931,338,242.0,0
43932,887,244.0,0
43933,962,370.5,0
43934,962,1102.5,0
43935,947,480.94,0
43936,755,372.55,0
43937,912,270.03,0
43938,224,531.0,0
43939,457,316.26,0
43940,759,360.15,0
43941,40,721.7,0
43942,596,240.5,0
43943,773,269.28,0
43944,889,464.4,0
43945,944,424.2,0
43946,493,248.8,0
43947,447,116.2,0
43948,284,126.0,0
43949,580,99.0,0
43950,406,609.0,0
43951,89,141.0,0
43952,999,110.0,0
43953,301,109.0,0
43954,189,724.0,0
43955,920,196.0,0
43956,206,585.0,0
43957,859,733.8,0
43958,683,458.8,0
43959,1025,431.5,0
43960,721,877.3199999999999,0
43961,998,206.0,0
43962,435,413.0,0
43963,98,197.0,0
43964,176,211.55,0
43965,461,273.3,0
43966,402,88.5,0
43967,563,369.0,0
43968,428,430.4,0
43969,858,346.0,0
43970,466,405.99,0
43971,650,375.7,0
43973,838,664.6,0
43974,40,505.52,0
43975,532,427.5,0
43976,816,308.0,0
43977,680,604.24,0
43978,684,441.2,0
43979,220,412.29,0
43980,115,411.0,0
43981,173,388.8,0
43982,523,301.5,0
43983,727,396.3,0
43984,816,304.0,0
43985,608,365.0,0
43986,317,831.0,0
43987,1097,259.59000000000003,0
43988,217,585.0,0
43989,113,336.1,0
43990,243,151.0,0
43991,318,282.0,0
43992,651,172.0,0
43993,885,90.0,0
43994,222,518.54,0
43995,862,140.0,0
43996,172,384.0,0
43997,179,247.0,0
43998,791,460.9,0
43999,608,384.0,0
44000,727,560.4,0
44001,898,284.0,0
44002,46,159.0,0
44003,276,616.4,0
44004,593,161.0,0
44005,990,174.0,0
44006,938,239.0,0
44007,635,1203.0,0
44008,175,740.5,0
44009,503,480.0,0
44010,865,234.0,0
44011,691,292.2,0
44012,413,300.0,0
44013,339,162.0,0
44014,111,920.4,0
44015,767,352.85,0
44016,502,579.99,0
44017,596,339.0,0
44018,805,658.8,0
44019,497,691.44,0
44020,440,193.7,0
44021,839,448.0,0
44022,1071,59.0,0
44023,689,291.0,0
44024,601,111.5,0
44025,745,0.0,0
44026,829,254.25,0
44027,913,868.48,0
44028,1018,430.5,0
44029,123,1382.0,0
44030,406,187.88,0
44031,206,324.0,0
44032,92,583.0,0
44033,442,248.8,0
44034,417,81.0,0
44035,452,1280.0,0
44036,390,1358.0,0
44037,37,368.1,0
44038,998,447.3,0
44039,850,453.0,0
44040,982,2109.6,0
44041,887,160.6,0
44042,120,424.5,0
44043,835,134.0,0
44044,168,289.5,0
44045,57,405.0,0
44046,423,243.6,0
44047,90,2194.869999999994,729
44048,115,625.0,0
44049,822,617.44,0
44050,293,314.5,0
44051,593,595.0,0
44052,753,210.0,0
44053,56,679.4,0
44054,673,765.3,0
44055,813,366.5,0
44056,112,305.5,0
44057,80,330.0,0
44058,1005,230.5,0
44059,88,561.8,0
44060,316,557.1,0
44061,585,492.0,0
44062,105,211.0,0
44063,39,394.35,0
44064,655,278.31,0
44065,438,68.0,0
44066,84,426.0,0
44067,942,215.0,0
44068,172,725.5,0
44069,242,1831.9,0
44070,683,534.5,0
44071,165,521.0,0
44072,683,1146.0,0
44074,252,151.0,0
44075,325,359.8,0
44076,207,221.0,0
44077,784,745.49,0
44078,195,690.5,1
44079,657,252.0,0
44080,312,624.0,0
44081,187,484.0,0
44082,282,324.3,0
44083,748,342.4,0
44084,651,337.0,0
44085,230,134.61,0
44086,204,486.15,0
44087,60,446.6,0
44088,132,249.5,0
44089,580,1914.5,357
44090,908,168.5,0
44091,950,389.6,0
44092,264,222.0,0
44093,783,1098.65,0
44094,369,449.0,0
44095,97,146.0,0
44097,615,124.5,0
44098,660,360.0,0
44099,527,142.0,0
44100,180,402.0,0
44101,26,527.65,0
44102,639,261.0,0
44103,294,374.6,0
44104,668,62.98,0
44105,123,389.0,0
44106,128,882.5,0
44107,379,703.0,6
44108,881,286.5,0
44109,388,126.0,0
44110,429,138.0,0
44111,218,141.0,0
44112,1023,338.4,0
44113,201,311.0,0
44114,479,238.0,0
44115,21,100.0,0
44116,900,265.6,0
44117,445,324.0,0
44118,559,760.0,1
44119,912,613.2,0
44120,551,1594.2,0
44121,829,663.5,0
44122,831,135.04000000000002,0
44123,1071,384.0,0
44124,835,134.0,0
44125,637,194.0,0
44126,386,454.75,0
44127,82,101.0,0
44128,792,241.96,0
44129,785,561.4,0
44130,687,209.28,0
44131,122,371.6,0
44132,813,427.5,0
44133,283,338.1,0
44134,296,246.0,0
44135,258,96.0,0
44136,277,405.1,0
44137,767,395.35,0
44138,637,194.0,0
44139,426,2124.869999999994,13
44140,975,509.75,0
44141,653,487.7,0
44142,545,248.8,0
44143,212,294.0,0
44144,920,192.0,0
44145,19,419.65,0
44146,534,2253.869999999994,0
44147,240,2490.359999999992,7
44148,616,303.0,0
44149,428,348.94,0
44150,763,154.0,0
44151,646,301.0,0
44152,39,68.0,0
44153,10,446.0,315
44154,549,677.95,0
44155,917,228.0,0
44156,357,330.0,0
44157,33,224.0,0
44158,815,381.8,0
44159,1000,91.0,0
44160,52,344.6,0
44161,591,2064.869999999994,0
44162,59,433.0,0
44163,822,573.6,0
44164,388,384.7,0
44165,665,379.0,0
44166,563,238.0,0
44167,136,450.0,0
44168,424,514.6,0
44169,996,353.4,0
44170,832,196.0,0
44171,190,711.5,0
44172,837,806.9,0
44173,182,2050.5,0
44174,141,269.1,0
44175,161,612.0,0
44176,984,467.6,0
44177,810,619.4,0
44178,477,923.0,0
44179,505,659.0,0
44180,396,423.0,0
44181,406,110.0,0
44182,122,418.0,0
44183,1059,322.0,0
44184,206,302.0,0
44185,848,864.5,0
44186,990,110.0,0
44187,144,2490.359999999992,11
44188,644,393.6,0
44189,573,841.0,0
44190,202,112.0,0
44191,1033,399.2,0
44192,219,837.3,0
44193,594,485.0,0
44194,734,67.0,0
44195,423,190.7,0
44196,203,632.25,0
44197,425,421.2,0
44198,82,302.0,0
44199,89,1470.0,0
44200,909,1101.75,0
44201,986,318.0,0
44202,806,257.0,3
44203,697,866.0,0
44204,124,188.2,0
44205,116,1064.0,0
44206,619,685.0,0
44207,603,364.4,0
44208,262,363.0,0
44209,868,197.25,0
44210,816,348.0,0
44211,447,284.0,0
44212,34,172.0,0
44213,95,1064.0,0
44214,942,508.5,0
44215,885,439.0,0
44216,1025,345.3,0
44217,796,573.9,0
44218,198,603.0,0
44219,245,2490.359999999992,0
44220,406,460.5,0
44221,857,1493.1,0
44222,403,1199.239999999998,381
44223,952,141.6,0
44224,935,326.63,0
44225,177,127.7,0
44226,971,483.0,0
44227,46,288.5,0
44228,477,733.5,0
44229,538,444.0,0
44230,900,604.0,0
44231,687,2027.5,0
44232,117,650.5,0
44233,897,565.5,0
44234,56,324.0,0
44235,690,343.2,0
44236,146,1148.0,0
44237,446,660.0,0
44238,339,184.0,0
44239,899,503.2,0
44240,218,786.5,0
44241,675,417.7,0
44242,922,252.0,0
44243,918,623.5,0
44244,507,408.0,0
44245,160,367.0,0
44246,598,303.0,0
44247,612,724.0,0
44248,407,788.4,0
44249,70,633.5,0
44250,264,351.58,0
44251,840,157.0,0
44252,175,644.8,0
44253,899,980.1,0
44254,803,327.0,0
44255,906,515.25,0
44256,257,338.0,0
44257,212,453.0,0
44258,674,517.7,0
44259,152,680.5,0
44260,180,0.0,0
44261,499,664.0,0
44262,601,643.5,0
44263,128,529.3,0
44264,576,509.0,0
44265,416,170.0,0
44266,438,607.0,0
44267,57,539.23,0
44268,82,1139.46,0
44269,604,1021.5,0
44270,837,301.0,0
44271,938,348.5,0
44272,232,520.0,10
44273,717,186.5,0
44274,1093,197.0,0
44275,980,723.35,0
44276,744,210.0,0
44277,237,543.0,0
44278,945,1041.3,0
44279,477,725.0,0
44280,405,111.0,0
44281,680,108.0,0
44282,656,619.2,0
44283,54,348.0,0
44284,691,375.9,0
44285,817,303.3,0
44286,511,499.6,0
44287,945,871.58,0
44288,137,414.12,0
44289,571,513.0,0
44290,626,199.12,0
44291,315,1140.5,4
44292,50,231.0,0
44293,636,199.98000000000002,6
44294,340,454.5,0
44295,463,112.0,0
44296,707,297.0,0
44297,81,1028.5,2
44298,108,1799.25,0
44299,831,204.16,0
44300,792,1871.0,0
44301,196,584.0,0
44302,520,1510.0,0
44303,445,960.0,0
44304,722,204.0,0
44305,531,445.5,0
44306,45,273.3,0
44307,463,400.0,0
44308,591,146.0,0
44309,333,239.0,572
44310,822,664.1,0
44311,630,1094.0,0
44312,320,372.3,0
44313,992,140.0,0
44314,44,436.1,0
44315,453,403.25,0
44316,18,73.98,0
44317,858,346.0,0
44318,992,316.4,0
44319,704,99.0,0
44320,451,1060.0,0
44321,1064,171.26,0
44322,510,448.6,0
44323,247,354.3,0
44324,575,863.6,0
44325,605,529.5,0
44326,805,1588.4,0
44327,1082,168.0,0
44328,75,316.0,0
44329,516,1055.0,0
44330,1012,143.0,0
44331,844,351.3,0
44332,262,363.0,0
44333,574,568.0,0
44334,442,248.8,0
44335,1060,139.0,0
44336,242,350.0,0
44337,679,513.8,0
44338,116,483.0,0
44339,410,324.8,0
44340,128,272.0,0
44341,435,1191.5,0
44343,117,680.0,0
44344,777,361.6,0
44345,210,646.5,0
44346,429,537.0,0
44347,709,219.7,0
44348,859,114.88,0
44349,95,327.0,0
44350,62,1076.7199999999998,457
44351,797,739.0,0
44352,522,849.0,0
44353,213,314.5,0
44354,616,374.64,0
44355,319,267.6,0
44356,1095,364.87,0
44357,874,430.3,0
44358,819,647.6,0
44359,276,730.6,0
44360,882,871.25,0
44361,364,258.8,0
44362,462,274.0,0
44363,763,419.6,0
44364,103,461.0,0
44365,332,1493.18,4
44366,273,1060.0,0
44367,626,276.0,0
44368,692,352.2,0
44369,379,467.75,0
44370,708,1452.0,0
44371,602,386.64,0
44372,438,733.0,0
44373,263,627.1,0
44374,774,409.5,0
44375,533,194.2,0
44376,87,1959.1999999999998,749
44377,223,1139.52,0
44378,189,834.0,0
44379,545,500.5,0
44380,935,117.43,0
44381,455,358.3,0
44382,192,373.0,0
44383,620,323.0,0
44384,548,474.0,0
44385,853,141.0,0
44386,839,726.9,0
44387,496,884.0,0
44388,955,406.0,0
44389,1009,113.0,0
44390,941,1020.0,0
44391,771,354.8,0
44392,815,330.0,0
44393,256,283.6,0
44394,236,448.0,0
44395,499,738.81,0
44396,590,511.5,0
44397,1001,322.31,0
44398,367,521.5,0
44399,811,307.0,0
44400,856,350.6,0
44402,515,227.2,0
44403,9,581.0,0
44404,471,182.2,0
44405,256,346.72,0
44406,666,469.0,0
44407,71,393.0,0
44408,296,284.0,0
44409,627,105.56,0
44410,498,1807.8000000000002,0
44411,733,645.0,0
44412,903,146.0,0
44413,159,440.0,0
44414,474,290.0,0
44415,231,303.0,0
44416,903,1360.5,0
44417,671,124.0,0
44418,918,682.2,0
44419,862,637.0,0
44420,633,409.5,0
44421,568,508.5,0
44422,607,527.0,0
44423,860,617.93,0
44424,626,629.56,0
44425,175,1158.0,0
44426,238,249.4,0
44427,656,713.0,0
44428,877,497.5,0
44429,727,666.96,8
44430,884,239.0,0
44431,121,917.5,0
44432,573,142.0,0
44433,90,156.0,0
44434,982,303.0,0
44435,836,574.81,0
44436,604,549.6,0
44437,299,202.08,0
44438,200,1055.0,0
44439,384,1158.5,0
44440,269,584.0,0
44441,1011,281.5,0
44442,591,387.5,0
44443,428,587.0,0
44444,472,548.0,0
44445,745,113.3,0
44446,131,1089.6,0
44447,398,426.5,0
44448,674,76.0,0
44449,286,557.5,0
44450,940,238.5,0
44451,887,516.0,0
44452,318,489.3,30
44453,284,1546.2,394
44454,353,220.0,0
44455,173,0.0,263
44456,920,246.5,0
44457,639,374.0,0
44458,143,161.0,0
44459,937,450.9,0
44460,483,526.5,0
44461,468,130.0,0
44462,25,402.0,0
44463,909,218.2,0
44464,678,414.9,0
44465,515,410.5,0
44466,83,275.96000000000004,0
44467,978,89.0,0
44468,85,564.0,0
44469,806,2088.0,0
44470,44,388.5,0
44471,71,114.98,0
44472,546,99.0,0
44473,790,468.5,0
44475,804,119.0,0
44476,278,166.5,0
44477,599,381.8,0
44478,481,661.5,0
44479,911,433.9,0
44480,206,302.0,0
44481,80,443.5,0
44482,901,496.4,0
44483,789,732.7,0
44484,103,96.0,0
44485,861,495.6,0
44486,640,502.2,0
44487,526,1430.58,0
44488,134,363.5,0
44489,516,264.0,0
44490,204,432.6,0
44491,842,127.1,0
44492,446,345.5,0
44493,391,359.99,0
44494,960,594.3,0
44495,611,405.0,0
44496,452,468.0,0
44497,647,182.0,0
44498,589,795.5,0
44499,297,441.0,0
44500,627,695.5,0
44501,281,658.44,0
44502,965,329.4,0
44504,671,572.0,0
44505,799,363.0,0
44506,234,260.88,0
44507,32,68.0,0
44508,52,684.3,0
44509,879,133.0,0
44511,243,370.78,0
44512,245,608.4,0
44513,82,133.4,0
44514,482,557.0,0
44515,496,470.0,0
44516,826,3.0,0
44517,841,310.0,0
44518,441,579.5,0
44519,694,597.5,0
44520,159,522.0,0
44521,658,716.1,0
44522,821,91.75,0
44523,809,820.2,0
44524,556,1152.0,0
44525,403,1053.0,0
44526,141,619.5,0
44527,279,390.3,0
44528,865,234.0,0
44529,844,151.0,0
44530,1039,211.0,0
44531,79,572.0,0
44532,593,764.489999999998,0
44533,141,724.0,0
44534,44,609.25,0
44535,97,633.3,0
44536,512,272.8,0
44537,789,623.4,212
44538,500,572.5,0
44539,463,142.0,0
44540,589,617.0,0
44541,70,536.0,0
44543,924,261.0,0
44544,973,234.0,0
44545,611,388.0,0
44546,93,438.0,0
44547,760,215.0,0
44548,152,655.0,0
44549,754,421.8,0
44550,120,302.0,0
44551,390,220.0,0
44552,464,551.6800000000001,0
44553,307,537.5,0
44554,617,366.0,0
44555,753,558.54,0
44556,141,442.0,0
44557,831,72.0,0
44558,391,540.5,0
44559,876,100.0,0
44560,407,820.25,0
44561,65,836.0,0
44562,670,350.0,0
44563,556,428.0,0
44564,411,358.88,0
44565,705,174.5,0
44566,904,478.25,0
44567,95,79.0,0
44568,446,654.0,0
44569,976,434.58,0
44570,182,513.4,0
44571,511,398.0,0
44572,467,408.5,0
44573,211,1279.0,0
44574,914,377.8,0
44575,545,657.5,0
44576,452,1055.0,0
44577,37,154.0,0
44578,477,565.0,0
44579,456,442.0,0
44580,722,296.64,0
44581,514,704.0,0
44582,624,508.0,0
44583,197,372.0,0
44584,249,884.489999999998,0
44585,710,694.2,15
44586,148,425.0,0
44587,1005,213.0,0
44588,779,396.55,0
44589,209,411.0,0
44590,571,244.0,0
44591,122,755.02,0
44592,275,193.0,0
44593,8,647.2,0
44594,459,456.32,0
44595,835,504.0,0
44596,864,1390.1,0
44597,766,278.1,0
44598,363,69.0,0
44599,571,436.0,0
44600,922,82.92,0
44601,446,654.0,0
44602,418,205.0,0
44603,819,360.0,0
44604,108,377.84,0
44605,816,277.5,0
44606,75,626.8,0
44607,577,282.0,0
44608,144,417.0,0
44609,687,210.0,0
44610,354,756.55,0
44611,221,435.6,0
44612,554,353.0,0
44613,476,592.0,0
44614,894,370.99,0
44615,462,364.4,0
44616,25,289.5,0
44617,999,1327.85,0
44618,451,1104.0,0
44619,752,227.0,0
44620,142,180.5,0
44622,651,194.0,0
44623,2,197.0,0
44624,930,273.0,0
44625,86,642.0,0
44626,907,425.1,0
44627,643,655.9,0
44628,956,128.9,0
44629,455,785.59,0
44630,621,131.0,0
44631,611,320.0,0
44632,513,438.6,0
44633,727,493.49,0
44634,462,111.0,0
44635,543,379.8,0
44636,1004,315.9,0
44637,456,501.36,0
44638,543,456.0,0
44639,780,604.89,0
44640,977,333.4,0
44641,110,286.4,0
44642,257,678.5,0
44643,894,323.8,0
44644,489,489.0,0
44645,918,111.3,0
44646,933,332.8,0
44647,430,309.0,0
44648,165,295.6,0
44649,141,557.0,0
44650,850,417.9,0
44651,970,905.6,0
44652,77,356.0,0
44653,120,124.0,0
44654,542,260.0,0
44655,680,1246.0,0
44656,578,167.15,0
44657,284,328.28,0
44658,950,418.9,0
44659,563,465.0,0
44660,78,433.08,0
44661,1007,34.0,1
44662,327,371.18,0
44663,770,276.0,0
44664,439,376.0,0
44665,1034,112.0,0
44666,537,580.4,0
44667,368,575.5,0
44668,663,280.09000000000003,0
44669,242,397.5,0
44670,93,442.88,0
44671,542,91.1,0
44672,464,505.5,0
44673,865,269.5,0
44674,495,123.5,0
44675,674,76.0,0
44676,985,200.0,0
44677,185,456.2,0
44678,801,388.0,0
44679,997,121.0,0
44680,195,438.0,0
44681,253,862.0,0
44682,301,381.9,0
44683,390,296.0,0
44684,920,234.0,0
44685,738,825.3,0
44686,437,499.0,0
44687,206,304.5,0
44688,260,924.5,1
44689,520,729.1,8
44690,727,286.8,0
44691,298,198.24,0
44692,665,164.0,0
44693,192,154.0,0
44694,288,302.0,0
44695,870,282.5,136
44696,51,248.0,0
44697,178,290.3,0
44698,661,272.5,0
44699,931,773.5,0
44700,976,75.0,0
44701,947,197.0,0
44702,712,526.0,121
44703,720,1084.2,0
44704,447,520.5,0
44705,996,612.0,0
44706,933,300.78000000000003,0
44707,782,394.0,0
44708,43,0.0,0
44709,686,649.8,0
44710,1038,493.5,0
44711,984,254.0,0
44712,794,508.0,0
44713,129,506.0,0
44714,639,1193.55,0
44715,478,152.0,0
44716,349,162.0,0
44717,163,428.5,0
44718,50,261.48,0
44719,819,1087.2,0
44720,307,391.52,0
44721,224,186.0,0
44722,181,430.5,0
44723,101,349.44,0
44724,392,435.2,0
44725,42,344.6,0
44726,747,723.5,0
44727,891,701.25,0
44728,288,348.1,2
44729,669,267.0,0
44730,256,315.0,0
44731,223,573.0,0
44732,710,371.5,0
44733,483,570.0,0
44734,815,405.4,0
44735,65,1193.96,0
44737,521,286.0,0
44738,71,484.0,0
44739,785,781.0,0
44740,920,196.0,0
44741,687,81.0,0
44742,185,141.0,0
44743,768,829.0,0
44744,842,410.3,0
44745,176,763.0,0
44746,101,2130.369999999994,0
44747,920,234.0,0
44748,133,147.0,0
44749,232,520.0,10
44751,903,1309.9,0
44752,425,353.0,0
44753,596,972.0,0
44754,600,496.58,0
44755,610,338.0,0
44756,221,116.0,0
44757,845,390.0,0
44758,499,190.0,0
44759,159,798.0,0
44760,48,300.0,0
44761,592,622.0,0
44763,563,470.0,0
44764,547,100.0,0
44765,854,551.0,0
44766,606,512.0,0
44767,396,246.0,0
44768,819,266.6,0
44769,461,239.38,0
44770,766,402.0,0
44771,797,111.5,0
44772,357,226.09,0
44773,414,393.0,0
44774,391,101.5,0
44775,454,108.1,0
44776,430,2147.79,0
44777,608,359.5,0
44778,846,591.75,0
44779,481,932.0,0
44780,395,392.0,0
44781,96,132.0,0
44782,901,1317.5,0
44783,260,904.1,0
44784,62,1641.9,0
44785,111,351.5,0
44786,440,763.7,0
44787,367,620.0,0
44788,1018,196.0,0
44790,942,1746.45,0
44791,535,264.0,0
44792,20,111.0,0
44793,463,195.7,0
44794,574,688.0,0
44795,734,467.19,0
44796,81,396.0,0
44797,557,451.0,0
44798,935,302.13,0
44799,1032,360.4,0
44800,467,326.3,0
44801,61,822.0,0
44802,553,309.0,0
44803,670,281.0,0
44804,174,483.0,0
44805,964,456.0,0
44806,701,124.0,0
44807,644,239.07,0
44808,456,357.72,0
44809,529,486.0,0
44810,122,255.3,0
44811,793,1590.6,0
44812,896,771.0,0
44813,683,97.0,0
44814,1032,181.8,0
44815,853,361.0,0
44816,331,0.0,91
44817,584,508.4,0
44818,229,1518.0,0
44819,946,594.25,0
44820,38,129.2,0
44821,708,381.0,0
44822,105,644.0,0
44823,299,233.91,0
44824,904,1141.2,0
44825,192,1038.5,0
44826,977,399.29999999999995,0
44827,105,211.0,0
44828,76,133.0,0
44829,827,186.18,0
44830,545,248.8,0
44831,393,467.0,0
44832,109,111.0,0
44833,393,0.0,0
44834,684,320.0,0
44835,925,479.7,0
44836,987,0.0,0
44837,7,395.72,0
44838,303,449.5,0
44839,249,884.489999999998,0
44840,446,641.5,0
44841,1001,276.9,0
44842,656,198.0,0
44843,425,285.0,0
44844,752,106.0,0
44845,481,1036.5,0
44846,792,341.4,0
44847,190,671.5,0
44848,585,2181.0,0
44849,616,378.0,0
44850,1002,472.0,0
44851,159,1226.4,0
44852,601,262.0,0
44853,870,1502.1,0
44854,110,777.92,0
44855,237,117.0,0
44856,875,875.0,0
44857,451,633.0,0
44858,421,323.2,0
44859,695,145.0,0
44860,594,262.40000000000003,0
44861,288,453.0,0
44862,70,505.0,0
44863,126,636.64,0
44864,806,550.0,0
44865,857,572.72,0
44866,99,1803.0,0
44868,1011,246.0,0
44869,395,149.9,0
44870,689,226.84,0
44871,549,171.0,0
44872,1029,390.6,0
44873,575,1489.5,0
44874,1046,92.0,0
44875,202,86.6,0
44876,469,428.0,0
44877,723,249.96,0
44878,565,2490.359999999992,0
44879,821,196.0,0
44880,472,1042.5,0
44881,67,509.8,16
44882,968,2091.369999999994,0
44883,596,455.5,0
44884,25,657.0,0
44885,83,964.0,0
44886,917,176.0,0
44887,912,306.6,0
44888,953,442.6,0
44889,242,678.0,0
44890,633,323.0,0
44891,240,1162.5,0
44892,929,331.0,0
44893,989,621.6,0
44894,2,151.0,0
44895,147,1496.0,304
44896,110,574.5,0
44897,770,510.0,0
44898,228,480.0,0
44899,822,184.0,0
44900,982,297.0,0
44901,397,595.2,0
44902,50,200.0,0
44903,69,292.0,0
44904,60,608.0,0
44905,820,498.02,0
44906,212,163.0,0
44907,866,323.5,0
44908,439,591.0,0
44909,970,1618.2,0
44910,647,233.0,0
44911,958,268.5,0
44912,703,501.6,0
44913,901,472.9,0
44914,666,268.56,0
44915,632,775.2,0
44916,212,508.0,0
44917,966,558.55,0
44918,948,221.0,0
44919,669,277.0,0
44920,925,436.75,0
44921,1046,81.0,0
44922,808,123.5,0
44923,576,487.1,0
44924,857,148.5,0
44925,627,469.8,0
44926,100,414.0,0
44927,149,1053.5,0
44928,501,908.4000000000001,0
44929,520,1029.5,0
44930,118,393.0,0
44931,839,600.5,0
44932,794,408.2,0
44933,525,142.0,0
44934,996,144.0,0
44935,878,1156.5,2
44936,72,303.0,0
44937,599,460.5,0
44939,39,261.95,0
44940,577,296.5,0
44941,574,644.22,0
44942,568,522.5,0
